,word,qt_vogais,qt_consoantes,1,2,3,4,5,fl_digrafo,fl_encontro_vogais
3342,nevem,2,3,n,e,v,e,m,0,0
3343,neves,2,3,n,e,v,e,s,0,0
3344,nevoa,3,2,n,e,v,o,a,0,1
3345,nevou,3,2,n,e,v,o,u,0,1
3346,nexos,2,3,n,e,x,o,s,0,0
3347,nicho,2,3,n,i,c,h,o,1,0
3348,ninai,3,2,n,i,n,a,i,0,1
3349,ninam,2,3,n,i,n,a,m,0,0
3350,ninar,2,3,n,i,n,a,r,0,0
3351,ninas,2,3,n,i,n,a,s,0,0
3352,ninei,3,2,n,i,n,e,i,0,1
3353,ninem,2,3,n,i,n,e,m,0,0
3354,nines,2,3,n,i,n,e,s,0,0
3355,ninfa,2,3,n,i,n,f,a,0,0
3356,ninho,2,3,n,i,n,h,o,1,0
3357,ninou,3,2,n,i,n,o,u,0,1
3358,nisso,2,3,n,i,s,s,o,1,0
3359,nisto,2,3,n,i,s,t,o,0,0
3360,nitro,2,3,n,i,t,r,o,0,0
3361,nivel,2,3,n,i,v,e,l,0,0
3362,nobel,2,3,n,o,b,e,l,0,0
3363,nobre,2,3,n,o,b,r,e,0,0
3364,nocao,3,2,n,o,c,a,o,0,0
3365,nodal,2,3,n,o,d,a,l,0,0
3366,nodoa,3,2,n,o,d,o,a,0,1
3367,noite,3,2,n,o,i,t,e,0,1
3368,noiva,3,2,n,o,i,v,a,0,1
3369,noive,3,2,n,o,i,v,e,0,1
3370,noivo,3,2,n,o,i,v,o,0,1
3371,nomea,3,2,n,o,m,e,a,0,1
3372,nomes,2,3,n,o,m,e,s,0,0
3373,noras,2,3,n,o,r,a,s,0,0
3374,norma,2,3,n,o,r,m,a,0,0
3375,norte,2,3,n,o,r,t,e,0,0
3376,norte,2,3,n,o,r,t,e,0,0
3377,nossa,2,3,n,o,s,s,a,1,0
3378,nosso,2,3,n,o,s,s,o,1,0
3379,notai,3,2,n,o,t,a,i,0,1
3380,notam,2,3,n,o,t,a,m,0,0
3381,notar,2,3,n,o,t,a,r,0,0
3382,notas,2,3,n,o,t,a,s,0,0
3383,notei,3,2,n,o,t,e,i,0,1
3384,notem,2,3,n,o,t,e,m,0,0
3385,notes,2,3,n,o,t,e,s,0,0
3386,notou,3,2,n,o,t,o,u,0,1
3387,novas,2,3,n,o,v,a,s,0,0
3388,novos,2,3,n,o,v,o,s,0,0
3389,nozes,2,3,n,o,z,e,s,0,0
3390,nudez,2,3,n,u,d,e,z,0,0
3391,nulas,2,3,n,u,l,a,s,0,0
3392,nulos,2,3,n,u,l,o,s,0,0
3393,numas,2,3,n,u,m,a,s,0,0
3394,nunca,2,3,n,u,n,c,a,0,0
3395,nunes,2,3,n,u,n,e,s,0,0
3396,nutra,2,3,n,u,t,r,a,0,0
3397,nutre,2,3,n,u,t,r,e,0,0
3398,nutri,2,3,n,u,t,r,i,0,0
3399,nutro,2,3,n,u,t,r,o,0,0
3400,nuvem,2,3,n,u,v,e,m,0,0
3401,oasis,3,2,o,a,s,i,s,0,1
3402,obesa,3,2,o,b,e,s,a,0,0
3403,obeso,3,2,o,b,e,s,o,0,0
3404,obito,3,2,o,b,i,t,o,0,0
3405,obolo,3,2,o,b,o,l,o,0,0
3406,obras,2,3,o,b,r,a,s,0,0
3407,obsta,2,3,o,b,s,t,a,0,0
3408,obste,2,3,o,b,s,t,e,0,0
3409,obsto,2,3,o,b,s,t,o,0,0
3410,obtem,2,3,o,b,t,e,m,0,0
3411,obter,2,3,o,b,t,e,r,0,0
3412,obvia,3,2,o,b,v,i,a,0,1
3413,obvie,3,2,o,b,v,i,e,0,1
3414,obvio,3,2,o,b,v,i,o,0,1
3415,ocaso,3,2,o,c,a,s,o,0,0
3416,ocupa,3,2,o,c,u,p,a,0,0
3417,ocupe,3,2,o,c,u,p,e,0,0
3418,ocupo,3,2,o,c,u,p,o,0,0
3419,odeia,4,1,o,d,e,i,a,0,2
3420,odeie,4,1,o,d,e,i,e,0,2
3421,odeio,4,1,o,d,e,i,o,0,2
3422,odiai,4,1,o,d,i,a,i,0,2
3423,odiar,3,2,o,d,i,a,r,0,1
3424,odiei,4,1,o,d,i,e,i,0,2
3425,odios,3,2,o,d,i,o,s,0,1
3426,odiou,4,1,o,d,i,o,u,0,2
3427,oeste,3,2,o,e,s,t,e,0,1
3428,ogiva,3,2,o,g,i,v,a,0,0
3429,oitao,4,1,o,i,t,a,o,0,1
3430,oleos,3,2,o,l,e,o,s,0,0
3431,olhai,3,2,o,l,h,a,i,1,1
3432,olham,2,3,o,l,h,a,m,1,0
3433,olhar,2,3,o,l,h,a,r,1,0
3434,olhas,2,3,o,l,h,a,s,1,0
3435,olhei,3,2,o,l,h,e,i,1,1
3436,olhem,2,3,o,l,h,e,m,1,0
3437,olhes,2,3,o,l,h,e,s,1,0
3438,olhos,2,3,o,l,h,o,s,1,0
3439,olhou,3,2,o,l,h,o,u,1,1
3440,oliva,3,2,o,l,i,v,a,0,0
3441,ombro,2,3,o,m,b,r,o,0,0
3442,omega,3,2,o,m,e,g,a,0,0
3443,omita,3,2,o,m,i,t,a,0,0
3444,omite,3,2,o,m,i,t,e,0,0
3445,omiti,3,2,o,m,i,t,i,0,0
3446,omito,3,2,o,m,i,t,o,0,0
3447,oncas,2,3,o,n,c,a,s,0,0
3448,ondas,2,3,o,n,d,a,s,0,0
3449,ondea,3,2,o,n,d,e,a,0,1
3450,onera,3,2,o,n,e,r,a,0,0
3451,onere,3,2,o,n,e,r,e,0,0
3452,onero,3,2,o,n,e,r,o,0,0
3453,ontem,2,3,o,n,t,e,m,0,0
3454,opaca,3,2,o,p,a,c,a,0,0
3455,opaco,3,2,o,p,a,c,o,0,0
3456,opala,3,2,o,p,a,l,a,0,0
3457,opcao,3,2,o,p,c,a,o,0,0
3458,opera,3,2,o,p,e,r,a,0,0
3459,opere,3,2,o,p,e,r,e,0,0
3460,opero,3,2,o,p,e,r,o,0,0
3461,opina,3,2,o,p,i,n,a,0,0
3462,opine,3,2,o,p,i,n,e,0,0
3463,opino,3,2,o,p,i,n,o,0,0
3464,opoem,3,2,o,p,o,e,m,0,1
3465,opoes,3,2,o,p,o,e,s,0,1
3466,opomo,3,2,o,p,o,m,o,0,0
3467,opora,3,2,o,p,o,r,a,0,0
3468,optai,3,2,o,p,t,a,i,0,1
3469,optam,2,3,o,p,t,a,m,0,0
3470,optar,2,3,o,p,t,a,r,0,0
3471,optas,2,3,o,p,t,a,s,0,0
3472,optei,3,2,o,p,t,e,i,0,1
3473,optem,2,3,o,p,t,e,m,0,0
3474,optes,2,3,o,p,t,e,s,0,0
3475,optou,3,2,o,p,t,o,u,0,1
3476,orado,3,2,o,r,a,d,o,0,0
3477,orais,3,2,o,r,a,i,s,0,1
3478,oramo,3,2,o,r,a,m,o,0,0
3479,orara,3,2,o,r,a,r,a,0,0
3480,orava,3,2,o,r,a,v,a,0,0
3481,orcai,3,2,o,r,c,a,i,0,1
3482,orcam,2,3,o,r,c,a,m,0,0
3483,orcar,2,3,o,r,c,a,r,0,0
3484,orcas,2,3,o,r,c,a,s,0,0
3485,orcei,3,2,o,r,c,e,i,0,1
3486,orcem,2,3,o,r,c,e,m,0,0
3487,orces,2,3,o,r,c,e,s,0,0
3488,orcou,3,2,o,r,c,o,u,0,1
3489,ordem,2,3,o,r,d,e,m,0,0
3490,oreis,3,2,o,r,e,i,s,0,1
3491,oremo,3,2,o,r,e,m,o,0,0
3492,orfao,3,2,o,r,f,a,o,0,0
3493,orfas,2,3,o,r,f,a,s,0,0
3494,orgao,3,2,o,r,g,a,o,0,0
3495,orgem,2,3,o,r,g,e,m,0,0
3496,orges,2,3,o,r,g,e,s,0,0
3497,orgia,3,2,o,r,g,i,a,0,1
3498,orion,3,2,o,r,i,o,n,0,1
3499,orlai,3,2,o,r,l,a,i,0,1
3500,orlam,2,3,o,r,l,a,m,0,0
3501,orlar,2,3,o,r,l,a,r,0,0
3502,orlas,2,3,o,r,l,a,s,0,0
3503,orlei,3,2,o,r,l,e,i,0,1
3504,orlem,2,3,o,r,l,e,m,0,0
3505,orles,2,3,o,r,l,e,s,0,0
3506,orlou,3,2,o,r,l,o,u,0,1
3507,ornai,3,2,o,r,n,a,i,0,1
3508,ornam,2,3,o,r,n,a,m,0,0
3509,ornar,2,3,o,r,n,a,r,0,0
3510,ornas,2,3,o,r,n,a,s,0,0
3511,ornei,3,2,o,r,n,e,i,0,1
3512,ornem,2,3,o,r,n,e,m,0,0
3513,ornes,2,3,o,r,n,e,s,0,0
3514,ornou,3,2,o,r,n,o,u,0,1
3515,ossea,3,2,o,s,s,e,a,1,1
3516,osseo,3,2,o,s,s,e,o,1,0
3517,ossos,2,3,o,s,s,o,s,1,0
3518,ostra,2,3,o,s,t,r,a,0,0
3519,otica,3,2,o,t,i,c,a,0,0
3520,otico,3,2,o,t,i,c,o,0,0
3521,otima,3,2,o,t,i,m,a,0,0
3522,otimo,3,2,o,t,i,m,o,0,0
3523,oucam,3,2,o,u,c,a,m,0,1
3524,oucas,3,2,o,u,c,a,s,0,1
3525,ouros,3,2,o,u,r,o,s,0,1
3526,ousai,4,1,o,u,s,a,i,0,2
3527,ousam,3,2,o,u,s,a,m,0,1
3528,ousar,3,2,o,u,s,a,r,0,1
3529,ousas,3,2,o,u,s,a,s,0,1
3530,ousei,4,1,o,u,s,e,i,0,2
3531,ousem,3,2,o,u,s,e,m,0,1
3532,ouses,3,2,o,u,s,e,s,0,1
3533,ousou,4,1,o,u,s,o,u,0,1
3534,outra,3,2,o,u,t,r,a,0,1
3535,outro,3,2,o,u,t,r,o,0,1
3536,ouvem,3,2,o,u,v,e,m,0,1
3537,ouves,3,2,o,u,v,e,s,0,1
3538,ouvia,4,1,o,u,v,i,a,0,2
3539,ouvir,3,2,o,u,v,i,r,0,1
3540,ouvis,3,2,o,u,v,i,s,0,1
3541,ouviu,4,1,o,u,v,i,u,0,2
3542,ovais,3,2,o,v,a,i,s,0,1
3543,ovino,3,2,o,v,i,n,o,0,0
3544,ovulo,3,2,o,v,u,l,o,0,0
3545,oxala,3,2,o,x,a,l,a,0,0
3546,oxida,3,2,o,x,i,d,a,0,0
3547,oxide,3,2,o,x,i,d,e,0,0
3548,oxido,3,2,o,x,i,d,o,0,0
3549,pacto,2,3,p,a,c,t,o,0,0
3550,padre,2,3,p,a,d,r,e,0,0
3551,pagai,3,2,p,a,g,a,i,0,1
3552,pagam,2,3,p,a,g,a,m,0,0
3553,pagao,3,2,p,a,g,a,o,0,0
3554,pagar,2,3,p,a,g,a,r,0,0
3555,pagas,2,3,p,a,g,a,s,0,0
3556,pagem,2,3,p,a,g,e,m,0,0
3557,pagos,2,3,p,a,g,o,s,0,0
3558,pagou,3,2,p,a,g,o,u,0,1
3559,pague,3,2,p,a,g,u,e,1,1
3560,paira,3,2,p,a,i,r,a,0,1
3561,paire,3,2,p,a,i,r,e,0,1
3562,pairo,3,2,p,a,i,r,o,0,1
3563,pajea,3,2,p,a,j,e,a,0,1
3564,palco,2,3,p,a,l,c,o,0,0
3565,palha,2,3,p,a,l,h,a,1,0
3566,palma,2,3,p,a,l,m,a,0,0
3567,palmo,2,3,p,a,l,m,o,0,0
3568,pampa,2,3,p,a,m,p,a,0,0
3569,panca,2,3,p,a,n,c,a,0,0
3570,panda,2,3,p,a,n,d,a,0,0
3571,panos,2,3,p,a,n,o,s,0,0
3572,papai,3,2,p,a,p,a,i,0,1
3573,papam,2,3,p,a,p,a,m,0,0
3574,papao,3,2,p,a,p,a,o,0,0
3575,papar,2,3,p,a,p,a,r,0,0
3576,papas,2,3,p,a,p,a,s,0,0
3577,papei,3,2,p,a,p,e,i,0,1
3578,papel,2,3,p,a,p,e,l,0,0
3579,papem,2,3,p,a,p,e,m,0,0
3580,papes,2,3,p,a,p,e,s,0,0
3581,papos,2,3,p,a,p,o,s,0,0
3582,papou,3,2,p,a,p,o,u,0,1
3583,parai,3,2,p,a,r,a,i,0,1
3584,param,2,3,p,a,r,a,m,0,0
3585,parar,2,3,p,a,r,a,r,0,0
3586,paras,2,3,p,a,r,a,s,0,0
3587,parca,2,3,p,a,r,c,a,0,0
3588,parco,2,3,p,a,r,c,o,0,0
3589,parda,2,3,p,a,r,d,a,0,0
3590,pardo,2,3,p,a,r,d,o,0,0
3591,parea,3,2,p,a,r,e,a,0,1
3592,parei,3,2,p,a,r,e,i,0,1
3593,parem,2,3,p,a,r,e,m,0,0
3594,pareo,3,2,p,a,r,e,o,0,0
3595,pares,2,3,p,a,r,e,s,0,0
3596,paria,3,2,p,a,r,i,a,0,1
3597,parir,2,3,p,a,r,i,r,0,0
3598,paris,2,3,p,a,r,i,s,0,0
3599,paris,2,3,p,a,r,i,s,0,0
3600,pariu,3,2,p,a,r,i,u,0,1
3601,parou,3,2,p,a,r,o,u,0,1
3602,parta,2,3,p,a,r,t,a,0,0
3603,parte,2,3,p,a,r,t,e,0,0
3604,parti,2,3,p,a,r,t,i,0,0
3605,parto,2,3,p,a,r,t,o,0,0
3606,parvo,2,3,p,a,r,v,o,0,0
3607,pasma,2,3,p,a,s,m,a,0,0
3608,pasme,2,3,p,a,s,m,e,0,0
3609,pasmo,2,3,p,a,s,m,o,0,0
3610,passa,2,3,p,a,s,s,a,1,0
3611,passe,2,3,p,a,s,s,e,1,0
3612,passo,2,3,p,a,s,s,o,1,0
3613,pasta,2,3,p,a,s,t,a,0,0
3614,paste,2,3,p,a,s,t,e,0,0
3615,pasto,2,3,p,a,s,t,o,0,0
3616,patas,2,3,p,a,t,a,s,0,0
3617,patim,2,3,p,a,t,i,m,0,0
3618,patio,3,2,p,a,t,i,o,0,1
3619,patos,2,3,p,a,t,o,s,0,0
3620,patua,3,2,p,a,t,u,a,0,1
3621,paula,3,2,p,a,u,l,a,0,1
3622,paula,3,2,p,a,u,l,a,0,1
3623,paulo,3,2,p,a,u,l,o,0,1
3624,paulo,3,2,p,a,u,l,o,0,1
3625,pausa,3,2,p,a,u,s,a,0,1
3626,pauta,3,2,p,a,u,t,a,0,1
3627,paute,3,2,p,a,u,t,e,0,1
3628,pauto,3,2,p,a,u,t,o,0,1
3629,pavao,3,2,p,a,v,a,o,0,0
3630,pavio,3,2,p,a,v,i,o,0,1
3631,pavor,2,3,p,a,v,o,r,0,0
3632,pazes,2,3,p,a,z,e,s,0,0
3633,peano,3,2,p,e,a,n,o,0,1
3634,pecai,3,2,p,e,c,a,i,0,1
3635,pecam,2,3,p,e,c,a,m,0,0
3636,pecar,2,3,p,e,c,a,r,0,0
3637,pecas,2,3,p,e,c,a,s,0,0
3638,pecou,3,2,p,e,c,o,u,0,1
3639,pedal,2,3,p,e,d,a,l,0,0
3640,pedem,2,3,p,e,d,e,m,0,0
3641,pedes,2,3,p,e,d,e,s,0,0
3642,pedia,3,2,p,e,d,i,a,0,1
3643,pedir,2,3,p,e,d,i,r,0,0
3644,pedis,2,3,p,e,d,i,s,0,0
3645,pediu,3,2,p,e,d,i,u,0,1
3646,pedra,2,3,p,e,d,r,a,0,0
3647,pedro,2,3,p,e,d,r,o,0,0
3648,pedro,2,3,p,e,d,r,o,0,0
3649,pegai,3,2,p,e,g,a,i,0,1
3650,pegam,2,3,p,e,g,a,m,0,0
3651,pegar,2,3,p,e,g,a,r,0,0
3652,pegas,2,3,p,e,g,a,s,0,0
3653,pegou,3,2,p,e,g,o,u,0,1
3654,pegue,3,2,p,e,g,u,e,1,1
3655,peida,3,2,p,e,i,d,a,0,1
3656,peide,3,2,p,e,i,d,e,0,1
3657,peido,3,2,p,e,i,d,o,0,1
3658,peita,3,2,p,e,i,t,a,0,1
3659,peite,3,2,p,e,i,t,e,0,1
3660,peito,3,2,p,e,i,t,o,0,1
3661,peixe,3,2,p,e,i,x,e,0,1
3662,pelai,3,2,p,e,l,a,i,0,1
3663,pelam,2,3,p,e,l,a,m,0,0
3664,pelar,2,3,p,e,l,a,r,0,0
3665,pelas,2,3,p,e,l,a,s,0,0
3666,pelei,3,2,p,e,l,e,i,0,1
3667,pelem,2,3,p,e,l,e,m,0,0
3668,peles,2,3,p,e,l,e,s,0,0
3669,pelos,2,3,p,e,l,o,s,0,0
3670,pelou,3,2,p,e,l,o,u,0,1
3671,penai,3,2,p,e,n,a,i,0,1
3672,penal,2,3,p,e,n,a,l,0,0
3673,penam,2,3,p,e,n,a,m,0,0
3674,penar,2,3,p,e,n,a,r,0,0
3675,penas,2,3,p,e,n,a,s,0,0
3676,penca,2,3,p,e,n,c,a,0,0
3677,penda,2,3,p,e,n,d,a,0,0
3678,pende,2,3,p,e,n,d,e,0,0
3679,pendi,2,3,p,e,n,d,i,0,0
3680,pendo,2,3,p,e,n,d,o,0,0
3681,penei,3,2,p,e,n,e,i,0,1
3682,penem,2,3,p,e,n,e,m,0,0
3683,penes,2,3,p,e,n,e,s,0,0
3684,penis,2,3,p,e,n,i,s,0,0
3685,penou,3,2,p,e,n,o,u,0,1
3686,pensa,2,3,p,e,n,s,a,0,0
3687,pense,2,3,p,e,n,s,e,0,0
3688,penso,2,3,p,e,n,s,o,0,0
3689,pente,2,3,p,e,n,t,e,0,0
3690,peoes,3,2,p,e,o,e,s,0,1
3691,peque,3,2,p,e,q,u,e,1,1
3692,peras,2,3,p,e,r,a,s,0,0
3693,perca,2,3,p,e,r,c,a,0,0
3694,perco,2,3,p,e,r,c,o,0,0
3695,perda,2,3,p,e,r,d,a,0,0
3696,perde,2,3,p,e,r,d,e,0,0
3697,perdi,2,3,p,e,r,d,i,0,0
3698,perna,2,3,p,e,r,n,a,0,0
3699,persa,2,3,p,e,r,s,a,0,0
3700,perto,2,3,p,e,r,t,o,0,0
3701,perua,3,2,p,e,r,u,a,0,1
3702,perus,2,3,p,e,r,u,s,0,0
3703,pesai,3,2,p,e,s,a,i,0,1
3704,pesam,2,3,p,e,s,a,m,0,0
3705,pesar,2,3,p,e,s,a,r,0,0
3706,pesas,2,3,p,e,s,a,s,0,0
3707,pesca,2,3,p,e,s,c,a,1,0
3708,pesco,2,3,p,e,s,c,o,1,0
3709,pesei,3,2,p,e,s,e,i,0,1
3710,pesem,2,3,p,e,s,e,m,0,0
3711,peses,2,3,p,e,s,e,s,0,0
3712,pesos,2,3,p,e,s,o,s,0,0
3713,pesou,3,2,p,e,s,o,u,0,1
3714,peste,2,3,p,e,s,t,e,0,0
3715,petiz,2,3,p,e,t,i,z,0,0
3716,piada,3,2,p,i,a,d,a,0,1
3717,piado,3,2,p,i,a,d,o,0,1
3718,piais,3,2,p,i,a,i,s,0,2
3719,piamo,3,2,p,i,a,m,o,0,1
3720,piano,3,2,p,i,a,n,o,0,1
3721,piara,3,2,p,i,a,r,a,0,1
3722,piaui,4,1,p,i,a,u,i,0,3
3723,piaui,4,1,p,i,a,u,i,0,3
3724,piava,3,2,p,i,a,v,a,0,1
3725,picai,3,2,p,i,c,a,i,0,1
3726,picam,2,3,p,i,c,a,m,0,0
3727,picao,3,2,p,i,c,a,o,0,0
3728,picar,2,3,p,i,c,a,r,0,0
3729,picas,2,3,p,i,c,a,s,0,0
3730,picha,2,3,p,i,c,h,a,1,0
3731,piche,2,3,p,i,c,h,e,1,0
3732,picho,2,3,p,i,c,h,o,1,0
3733,picos,2,3,p,i,c,o,s,0,0
3734,picou,3,2,p,i,c,o,u,0,1
3735,pieis,3,2,p,i,e,i,s,0,2
3736,piemo,3,2,p,i,e,m,o,0,1
3737,pifai,3,2,p,i,f,a,i,0,1
3738,pifam,2,3,p,i,f,a,m,0,0
3739,pifar,2,3,p,i,f,a,r,0,0
3740,pifas,2,3,p,i,f,a,s,0,0
3741,pifei,3,2,p,i,f,e,i,0,1
3742,pifem,2,3,p,i,f,e,m,0,0
3743,pifes,2,3,p,i,f,e,s,0,0
3744,pifou,3,2,p,i,f,o,u,0,1
3745,pilao,3,2,p,i,l,a,o,0,0
3746,pilar,2,3,p,i,l,a,r,0,0
3747,pilha,2,3,p,i,l,h,a,1,0
3748,pilhe,2,3,p,i,l,h,e,1,0
3749,pilho,2,3,p,i,l,h,o,1,0
3750,pinca,2,3,p,i,n,c,a,0,0
3751,pince,2,3,p,i,n,c,e,0,0
3752,pinco,2,3,p,i,n,c,o,0,0
3753,pinga,2,3,p,i,n,g,a,0,0
3754,pingo,2,3,p,i,n,g,o,0,0
3755,pinha,2,3,p,i,n,h,a,1,0
3756,pinho,2,3,p,i,n,h,o,1,0
3757,pinos,2,3,p,i,n,o,s,0,0
3758,pinta,2,3,p,i,n,t,a,0,0
3759,pinte,2,3,p,i,n,t,e,0,0
3760,pinto,2,3,p,i,n,t,o,0,0
3761,piora,3,2,p,i,o,r,a,0,1
3762,piore,3,2,p,i,o,r,e,0,1
3763,pioro,3,2,p,i,o,r,o,0,1
3764,pipas,2,3,p,i,p,a,s,0,0
3765,pique,3,2,p,i,q,u,e,1,1
3766,pirao,3,2,p,i,r,a,o,0,0
3767,pires,2,3,p,i,r,e,s,0,0
3768,pisai,3,2,p,i,s,a,i,0,1
3769,pisam,2,3,p,i,s,a,m,0,0
3770,pisar,2,3,p,i,s,a,r,0,0
3771,pisas,2,3,p,i,s,a,s,0,0
3772,pisca,2,3,p,i,s,c,a,1,0
3773,pisco,2,3,p,i,s,c,o,1,0
3774,pisei,3,2,p,i,s,e,i,0,1
3775,pisem,2,3,p,i,s,e,m,0,0
3776,pises,2,3,p,i,s,e,s,0,0
3777,pisou,3,2,p,i,s,o,u,0,1
3778,pista,2,3,p,i,s,t,a,0,0
3779,pivos,2,3,p,i,v,o,s,0,0
3780,pixel,2,3,p,i,x,e,l,0,0
3781,pizza,2,3,p,i,z,z,a,0,0
3782,placa,2,3,p,l,a,c,a,0,0
3783,plana,2,3,p,l,a,n,a,0,0
3784,plane,2,3,p,l,a,n,e,0,0
3785,plano,2,3,p,l,a,n,o,0,0
3786,plato,2,3,p,l,a,t,o,0,0
3787,plebe,2,3,p,l,e,b,e,0,0
3788,plena,2,3,p,l,e,n,a,0,0
3789,pleno,2,3,p,l,e,n,o,0,0
3790,plota,2,3,p,l,o,t,a,0,0
3791,plote,2,3,p,l,o,t,e,0,0
3792,ploto,2,3,p,l,o,t,o,0,0
3793,pluga,2,3,p,l,u,g,a,0,0
3794,plugo,2,3,p,l,u,g,o,0,0
3795,pluma,2,3,p,l,u,m,a,0,0
3796,pneus,2,3,p,n,e,u,s,0,1
3797,pobre,2,3,p,o,b,r,e,0,0
3798,pocao,3,2,p,o,c,a,o,0,0
3799,pocas,2,3,p,o,c,a,s,0,0
3800,pocos,2,3,p,o,c,o,s,0,0
3801,podai,3,2,p,o,d,a,i,0,1
3802,podam,2,3,p,o,d,a,m,0,0
3803,podar,2,3,p,o,d,a,r,0,0
3804,podas,2,3,p,o,d,a,s,0,0
3805,podei,3,2,p,o,d,e,i,0,1
3806,podem,2,3,p,o,d,e,m,0,0
3807,poder,2,3,p,o,d,e,r,0,0
3808,podes,2,3,p,o,d,e,s,0,0
3809,podia,3,2,p,o,d,i,a,0,1
3810,podio,3,2,p,o,d,i,o,0,1
3811,podou,3,2,p,o,d,o,u,0,1
3812,poema,3,2,p,o,e,m,a,0,1
3813,poeta,3,2,p,o,e,t,a,0,1
3814,polar,2,3,p,o,l,a,r,0,0
3815,polca,2,3,p,o,l,c,a,0,0
3816,polia,3,2,p,o,l,i,a,0,1
3817,polir,2,3,p,o,l,i,r,0,0
3818,polis,2,3,p,o,l,i,s,0,0
3819,poliu,3,2,p,o,l,i,u,0,1
3820,polos,2,3,p,o,l,o,s,0,0
3821,polpa,2,3,p,o,l,p,a,0,0
3822,polvo,2,3,p,o,l,v,o,0,0
3823,pomar,2,3,p,o,m,a,r,0,0
3824,pomba,2,3,p,o,m,b,a,0,0
3825,pombo,2,3,p,o,m,b,o,0,0
3826,pomos,2,3,p,o,m,o,s,0,0
3827,pompa,2,3,p,o,m,p,a,0,0
3828,ponca,2,3,p,o,n,c,a,0,0
3829,ponde,2,3,p,o,n,d,e,0,0
3830,pondo,2,3,p,o,n,d,o,0,0
3831,ponei,3,2,p,o,n,e,i,0,1
3832,ponha,2,3,p,o,n,h,a,1,0
3833,ponho,2,3,p,o,n,h,o,1,0
3834,ponta,2,3,p,o,n,t,a,0,0
3835,ponte,2,3,p,o,n,t,e,0,0
3836,ponto,2,3,p,o,n,t,o,0,0
3837,porao,3,2,p,o,r,a,o,0,0
3838,poras,2,3,p,o,r,a,s,0,0
3839,porca,2,3,p,o,r,c,a,0,0
3840,porco,2,3,p,o,r,c,o,0,0
3841,porei,3,2,p,o,r,e,i,0,1
3842,porem,2,3,p,o,r,e,m,0,0
3843,pores,2,3,p,o,r,e,s,0,0
3844,poria,3,2,p,o,r,i,a,0,1
3845,poros,2,3,p,o,r,o,s,0,0
3846,porra,2,3,p,o,r,r,a,1,0
3847,porre,2,3,p,o,r,r,e,1,0
3848,porta,2,3,p,o,r,t,a,0,0
3849,porte,2,3,p,o,r,t,e,0,0
3850,porto,2,3,p,o,r,t,o,0,0
3851,porto,2,3,p,o,r,t,o,0,0
3852,posai,3,2,p,o,s,a,i,0,1
3853,posam,2,3,p,o,s,a,m,0,0
3854,posar,2,3,p,o,s,a,r,0,0
3855,posas,2,3,p,o,s,a,s,0,0
3856,posei,3,2,p,o,s,e,i,0,1
3857,posem,2,3,p,o,s,e,m,0,0
3858,poses,2,3,p,o,s,e,s,0,0
3859,posou,3,2,p,o,s,o,u,0,1
3860,pospo,2,3,p,o,s,p,o,0,0
3861,possa,2,3,p,o,s,s,a,1,0
3862,posse,2,3,p,o,s,s,e,1,0
3863,posso,2,3,p,o,s,s,o,1,0
3864,posta,2,3,p,o,s,t,a,0,0
3865,poste,2,3,p,o,s,t,e,0,0
3866,posto,2,3,p,o,s,t,o,0,0
3867,potes,2,3,p,o,t,e,s,0,0
3868,potro,2,3,p,o,t,r,o,0,0
3869,pouca,3,2,p,o,u,c,a,0,1
3870,pouco,3,2,p,o,u,c,o,0,1
3871,poupa,3,2,p,o,u,p,a,0,1
3872,poupe,3,2,p,o,u,p,e,0,1
3873,poupo,3,2,p,o,u,p,o,0,1
3874,pousa,3,2,p,o,u,s,a,0,1
3875,pouse,3,2,p,o,u,s,e,0,1
3876,pouso,3,2,p,o,u,s,o,0,1
3877,povao,3,2,p,o,v,a,o,0,0
3878,povoa,3,2,p,o,v,o,a,0,1
3879,povoe,3,2,p,o,v,o,e,0,1
3880,povoo,3,2,p,o,v,o,o,0,0
3881,povos,2,3,p,o,v,o,s,0,0
3882,praca,2,3,p,r,a,c,a,0,0
3883,prado,2,3,p,r,a,d,o,0,0
3884,praga,2,3,p,r,a,g,a,0,0
3885,praga,2,3,p,r,a,g,a,0,0
3886,praia,3,2,p,r,a,i,a,0,2
3887,prata,2,3,p,r,a,t,a,0,0
3888,prato,2,3,p,r,a,t,o,0,0
3889,praxe,2,3,p,r,a,x,e,0,0
3890,prazo,2,3,p,r,a,z,o,0,0
3891,prece,2,3,p,r,e,c,e,0,0
3892,preco,2,3,p,r,e,c,o,0,0
3893,prega,2,3,p,r,e,g,a,0,0
3894,prego,2,3,p,r,e,g,o,0,0
3895,prelo,2,3,p,r,e,l,o,0,0
3896,prema,2,3,p,r,e,m,a,0,0
3897,preme,2,3,p,r,e,m,e,0,0
3898,premi,2,3,p,r,e,m,i,0,0
3899,premo,2,3,p,r,e,m,o,0,0
3900,prepo,2,3,p,r,e,p,o,0,0
3901,presa,2,3,p,r,e,s,a,0,0
3902,preso,2,3,p,r,e,s,o,0,0
3903,preta,2,3,p,r,e,t,a,0,0
3904,preto,2,3,p,r,e,t,o,0,0
3905,preve,2,3,p,r,e,v,e,0,0
3906,previ,2,3,p,r,e,v,i,0,0
3907,preza,2,3,p,r,e,z,a,0,0
3908,preze,2,3,p,r,e,z,e,0,0
